model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,adjective,prompt,tracked_target,baseline_adj_rank,combined_adj_rank,baseline_target_logit,combined_target_logit,delta_combined_logit
gemma-2-2b,3,val,val,en,de,heiß,"The opposite of ""heiß"" is """,kalt,0,1,18.375,21.25,2.875
gemma-2-2b,3,val,freq,en,de,heiß,"The opposite of ""heiß"" is """,kalt,0,0,18.375,17.5,-0.875
gemma-2-2b,3,freq,desc,en,de,heiß,"The opposite of ""heiß"" is """,kalt,0,1,18.375,20.125,1.75
gemma-2-2b,3,freq,val,en,de,heiß,"The opposite of ""heiß"" is """,kalt,0,1,18.375,19.75,1.375
gemma-2-2b,3,freq,freq,en,de,heiß,"The opposite of ""heiß"" is """,kalt,0,1,18.375,20.25,1.875
gemma-2-2b,4,desc,desc,en,de,schnell,"The opposite of ""schnell"" is """,langsam,0,7,21.25,20.75,-0.5
gemma-2-2b,4,desc,val,en,de,schnell,"The opposite of ""schnell"" is """,langsam,0,10,21.25,19.25,-2.0
gemma-2-2b,4,desc,freq,en,de,schnell,"The opposite of ""schnell"" is """,langsam,0,2,21.25,20.0,-1.25
gemma-2-2b,4,val,desc,en,de,schnell,"The opposite of ""schnell"" is """,langsam,0,1,21.25,21.75,0.5
gemma-2-2b,4,val,val,en,de,schnell,"The opposite of ""schnell"" is """,langsam,0,1,21.25,22.25,1.0
gemma-2-2b,4,val,freq,en,de,schnell,"The opposite of ""schnell"" is """,langsam,0,1,21.25,20.5,-0.75
gemma-2-2b,4,freq,desc,en,de,schnell,"The opposite of ""schnell"" is """,langsam,0,11,21.25,20.25,-1.0
gemma-2-2b,4,freq,val,en,de,schnell,"The opposite of ""schnell"" is """,langsam,0,11,21.25,19.5,-1.75
gemma-2-2b,4,freq,freq,en,de,schnell,"The opposite of ""schnell"" is """,langsam,0,11,21.25,20.5,-0.75
gemma-2-2b,5,desc,desc,en,de,leicht,"The opposite of ""leicht"" is """,schwer,0,9,21.0,20.75,-0.25
gemma-2-2b,5,desc,val,en,de,leicht,"The opposite of ""leicht"" is """,schwer,0,11,21.0,19.5,-1.5
gemma-2-2b,5,desc,freq,en,de,leicht,"The opposite of ""leicht"" is """,schwer,0,10,21.0,18.125,-2.875
gemma-2-2b,5,val,desc,en,de,leicht,"The opposite of ""leicht"" is """,schwer,0,2,21.0,22.5,1.5
gemma-2-2b,5,val,val,en,de,leicht,"The opposite of ""leicht"" is """,schwer,0,3,21.0,22.0,1.0
gemma-2-2b,5,val,freq,en,de,leicht,"The opposite of ""leicht"" is """,schwer,0,2,21.0,19.375,-1.625
gemma-2-2b,5,freq,desc,en,de,leicht,"The opposite of ""leicht"" is """,schwer,0,8,21.0,21.0,0.0
gemma-2-2b,5,freq,val,en,de,leicht,"The opposite of ""leicht"" is """,schwer,0,11,21.0,19.875,-1.125
gemma-2-2b,5,freq,freq,en,de,leicht,"The opposite of ""leicht"" is """,schwer,0,10,21.0,21.0,0.0
gemma-2-2b,6,desc,desc,en,de,einfach,"The opposite of ""einfach"" is """,schwierig,1,15,21.375,20.625,-0.75
gemma-2-2b,6,desc,val,en,de,einfach,"The opposite of ""einfach"" is """,schwierig,1,12,21.375,19.125,-2.25
gemma-2-2b,6,desc,freq,en,de,einfach,"The opposite of ""einfach"" is """,schwierig,1,26,21.375,17.5,-3.875
gemma-2-2b,6,val,desc,en,de,einfach,"The opposite of ""einfach"" is """,schwierig,1,1,21.375,22.5,1.125
gemma-2-2b,6,val,val,en,de,einfach,"The opposite of ""einfach"" is """,schwierig,1,8,21.375,21.875,0.5
gemma-2-2b,6,val,freq,en,de,einfach,"The opposite of ""einfach"" is """,schwierig,1,6,21.375,19.5,-1.875
gemma-2-2b,6,freq,desc,en,de,einfach,"The opposite of ""einfach"" is """,schwierig,1,21,21.375,20.5,-0.875
gemma-2-2b,6,freq,val,en,de,einfach,"The opposite of ""einfach"" is """,schwierig,1,17,21.375,19.625,-1.75
gemma-2-2b,6,freq,freq,en,de,einfach,"The opposite of ""einfach"" is """,schwierig,1,19,21.375,20.75,-0.625
gemma-2-2b,7,desc,desc,en,de,neu,"The opposite of ""neu"" is """,alt,351,351,17.0,17.0,0.0
gemma-2-2b,7,desc,val,en,de,neu,"The opposite of ""neu"" is """,alt,351,258,17.0,15.9375,-1.0625
gemma-2-2b,7,desc,freq,en,de,neu,"The opposite of ""neu"" is """,alt,351,426,17.0,14.4375,-2.5625
gemma-2-2b,7,val,desc,en,de,neu,"The opposite of ""neu"" is """,alt,351,274,17.0,17.875,0.875
gemma-2-2b,7,val,val,en,de,neu,"The opposite of ""neu"" is """,alt,351,397,17.0,17.5,0.5
gemma-2-2b,7,val,freq,en,de,neu,"The opposite of ""neu"" is """,alt,351,486,17.0,15.25,-1.75
gemma-2-2b,7,freq,desc,en,de,neu,"The opposite of ""neu"" is """,alt,351,352,17.0,16.75,-0.25
gemma-2-2b,7,freq,val,en,de,neu,"The opposite of ""neu"" is """,alt,351,321,17.0,15.125,-1.875
gemma-2-2b,7,freq,freq,en,de,neu,"The opposite of ""neu"" is """,alt,351,412,17.0,16.625,-0.375
gemma-2-2b,8,desc,desc,en,de,wahr,"The opposite of ""wahr"" is """,falsch,0,0,20.875,21.625,0.75
gemma-2-2b,8,desc,val,en,de,wahr,"The opposite of ""wahr"" is """,falsch,0,0,20.875,20.875,0.0
gemma-2-2b,8,desc,freq,en,de,wahr,"The opposite of ""wahr"" is """,falsch,0,0,20.875,19.5,-1.375
gemma-2-2b,8,val,desc,en,de,wahr,"The opposite of ""wahr"" is """,falsch,0,0,20.875,21.875,1.0
gemma-2-2b,8,val,val,en,de,wahr,"The opposite of ""wahr"" is """,falsch,0,0,20.875,23.125,2.25
gemma-2-2b,8,val,freq,en,de,wahr,"The opposite of ""wahr"" is """,falsch,0,1,20.875,19.625,-1.25
gemma-2-2b,8,freq,desc,en,de,wahr,"The opposite of ""wahr"" is """,falsch,0,1,20.875,21.875,1.0
gemma-2-2b,8,freq,val,en,de,wahr,"The opposite of ""wahr"" is """,falsch,0,1,20.875,21.125,0.25
gemma-2-2b,8,freq,freq,en,de,wahr,"The opposite of ""wahr"" is """,falsch,0,1,20.875,21.875,1.0
gemma-2-2b,9,desc,desc,en,de,lebendig,"The opposite of ""lebendig"" is """,tot,0,704,19.875,15.375,-4.5
gemma-2-2b,9,desc,val,en,de,lebendig,"The opposite of ""lebendig"" is """,tot,0,628,19.875,13.875,-6.0
gemma-2-2b,9,desc,freq,en,de,lebendig,"The opposite of ""lebendig"" is """,tot,0,6914,19.875,9.375,-10.5
gemma-2-2b,9,val,desc,en,de,lebendig,"The opposite of ""lebendig"" is """,tot,0,26,19.875,19.125,-0.75
gemma-2-2b,9,val,val,en,de,lebendig,"The opposite of ""lebendig"" is """,tot,0,101,19.875,18.25,-1.625
gemma-2-2b,9,val,freq,en,de,lebendig,"The opposite of ""lebendig"" is """,tot,0,1120,19.875,11.75,-8.125
gemma-2-2b,9,freq,desc,en,de,lebendig,"The opposite of ""lebendig"" is """,tot,0,2300,19.875,13.8125,-6.0625
gemma-2-2b,9,freq,val,en,de,lebendig,"The opposite of ""lebendig"" is """,tot,0,1905,19.875,11.8125,-8.0625
gemma-2-2b,9,freq,freq,en,de,lebendig,"The opposite of ""lebendig"" is """,tot,0,2209,19.875,13.9375,-5.9375
gemma-2-2b,10,desc,desc,en,de,voll,"The opposite of ""voll"" is """,leer,0,12,21.25,20.0,-1.25
gemma-2-2b,10,desc,val,en,de,voll,"The opposite of ""voll"" is """,leer,0,8,21.25,19.625,-1.625
gemma-2-2b,10,desc,freq,en,de,voll,"The opposite of ""voll"" is """,leer,0,34,21.25,16.75,-4.5
gemma-2-2b,10,val,desc,en,de,voll,"The opposite of ""voll"" is """,leer,0,1,21.25,22.625,1.375
gemma-2-2b,10,val,val,en,de,voll,"The opposite of ""voll"" is """,leer,0,5,21.25,22.125,0.875
gemma-2-2b,10,val,freq,en,de,voll,"The opposite of ""voll"" is """,leer,0,23,21.25,17.625,-3.625
gemma-2-2b,10,freq,desc,en,de,voll,"The opposite of ""voll"" is """,leer,0,22,21.25,19.875,-1.375
gemma-2-2b,10,freq,val,en,de,voll,"The opposite of ""voll"" is """,leer,0,26,21.25,19.125,-2.125
gemma-2-2b,10,freq,freq,en,de,voll,"The opposite of ""voll"" is """,leer,0,24,21.25,19.875,-1.375
gemma-2-2b,11,desc,desc,en,de,hell,"The opposite of ""hell"" is """,dunkel,6233,6233,9.75,9.75,0.0
gemma-2-2b,11,desc,val,en,de,hell,"The opposite of ""hell"" is """,dunkel,6233,4920,9.75,8.5,-1.25
gemma-2-2b,11,desc,freq,en,de,hell,"The opposite of ""hell"" is """,dunkel,6233,11812,9.75,7.34375,-2.40625
gemma-2-2b,11,val,desc,en,de,hell,"The opposite of ""hell"" is """,dunkel,6233,2148,9.75,12.6875,2.9375
gemma-2-2b,11,val,val,en,de,hell,"The opposite of ""hell"" is """,dunkel,6233,5509,9.75,10.4375,0.6875
gemma-2-2b,11,val,freq,en,de,hell,"The opposite of ""hell"" is """,dunkel,6233,12733,9.75,7.75,-2.0
gemma-2-2b,11,freq,desc,en,de,hell,"The opposite of ""hell"" is """,dunkel,6233,6338,9.75,9.375,-0.375
gemma-2-2b,11,freq,val,en,de,hell,"The opposite of ""hell"" is """,dunkel,6233,7311,9.75,6.65625,-3.09375
gemma-2-2b,11,freq,freq,en,de,hell,"The opposite of ""hell"" is """,dunkel,6233,7422,9.75,9.0625,-0.6875
gemma-2-2b,12,desc,desc,en,de,stark,"The opposite of ""stark"" is """,schwach,1282,1282,15.5625,15.5625,0.0
gemma-2-2b,12,desc,val,en,de,stark,"The opposite of ""stark"" is """,schwach,1282,1690,15.5625,12.5625,-3.0
gemma-2-2b,12,desc,freq,en,de,stark,"The opposite of ""stark"" is """,schwach,1282,676,15.5625,14.6875,-0.875
gemma-2-2b,12,val,desc,en,de,stark,"The opposite of ""stark"" is """,schwach,1282,61,15.5625,20.375,4.8125
gemma-2-2b,12,val,val,en,de,stark,"The opposite of ""stark"" is """,schwach,1282,1409,15.5625,15.25,-0.3125
gemma-2-2b,12,val,freq,en,de,stark,"The opposite of ""stark"" is """,schwach,1282,10,15.5625,20.25,4.6875
gemma-2-2b,12,freq,desc,en,de,stark,"The opposite of ""stark"" is """,schwach,1282,1649,15.5625,14.6875,-0.875
gemma-2-2b,12,freq,val,en,de,stark,"The opposite of ""stark"" is """,schwach,1282,1582,15.5625,12.0,-3.5625
gemma-2-2b,12,freq,freq,en,de,stark,"The opposite of ""stark"" is """,schwach,1282,1682,15.5625,14.75,-0.8125
gemma-2-2b,13,desc,desc,en,de,sauber,"The opposite of ""sauber"" is """,schmutzig,0,0,20.75,21.75,1.0
gemma-2-2b,13,desc,val,en,de,sauber,"The opposite of ""sauber"" is """,schmutzig,0,2,20.75,20.5,-0.25
gemma-2-2b,13,desc,freq,en,de,sauber,"The opposite of ""sauber"" is """,schmutzig,0,2,20.75,18.375,-2.375
gemma-2-2b,13,val,desc,en,de,sauber,"The opposite of ""sauber"" is """,schmutzig,0,0,20.75,23.125,2.375
gemma-2-2b,13,val,val,en,de,sauber,"The opposite of ""sauber"" is """,schmutzig,0,0,20.75,22.75,2.0
gemma-2-2b,13,val,freq,en,de,sauber,"The opposite of ""sauber"" is """,schmutzig,0,1,20.75,19.875,-0.875
gemma-2-2b,13,freq,desc,en,de,sauber,"The opposite of ""sauber"" is """,schmutzig,0,3,20.75,22.0,1.25
gemma-2-2b,13,freq,val,en,de,sauber,"The opposite of ""sauber"" is """,schmutzig,0,5,20.75,21.0,0.25
gemma-2-2b,13,freq,freq,en,de,sauber,"The opposite of ""sauber"" is """,schmutzig,0,3,20.75,22.0,1.25
gemma-2-2b,14,desc,desc,en,de,offen,"The opposite of ""offen"" is """,geschlossen,100,2174,17.625,14.5,-3.125
gemma-2-2b,14,desc,val,en,de,offen,"The opposite of ""offen"" is """,geschlossen,100,3752,17.625,12.125,-5.5
gemma-2-2b,14,desc,freq,en,de,offen,"The opposite of ""offen"" is """,geschlossen,100,1766,17.625,13.6875,-3.9375
gemma-2-2b,14,val,desc,en,de,offen,"The opposite of ""offen"" is """,geschlossen,100,1379,17.625,14.9375,-2.6875
gemma-2-2b,14,val,val,en,de,offen,"The opposite of ""offen"" is """,geschlossen,100,2648,17.625,14.5,-3.125
gemma-2-2b,14,val,freq,en,de,offen,"The opposite of ""offen"" is """,geschlossen,100,1565,17.625,12.9375,-4.6875
gemma-2-2b,14,freq,desc,en,de,offen,"The opposite of ""offen"" is """,geschlossen,100,1938,17.625,15.0,-2.625
gemma-2-2b,14,freq,val,en,de,offen,"The opposite of ""offen"" is """,geschlossen,100,1955,17.625,12.9375,-4.6875
gemma-2-2b,14,freq,freq,en,de,offen,"The opposite of ""offen"" is """,geschlossen,100,2145,17.625,14.75,-2.875
gemma-2-2b,15,desc,desc,en,de,reich,"The opposite of ""reich"" is """,arm,23,330,19.75,18.125,-1.625
gemma-2-2b,15,desc,val,en,de,reich,"The opposite of ""reich"" is """,arm,23,338,19.75,16.375,-3.375
gemma-2-2b,15,desc,freq,en,de,reich,"The opposite of ""reich"" is """,arm,23,259,19.75,16.125,-3.625
gemma-2-2b,15,val,desc,en,de,reich,"The opposite of ""reich"" is """,arm,23,25,19.75,20.125,0.375
gemma-2-2b,15,val,val,en,de,reich,"The opposite of ""reich"" is """,arm,23,212,19.75,19.25,-0.5
gemma-2-2b,15,val,freq,en,de,reich,"The opposite of ""reich"" is """,arm,23,78,19.75,17.125,-2.625
gemma-2-2b,15,freq,desc,en,de,reich,"The opposite of ""reich"" is """,arm,23,558,19.75,17.625,-2.125
gemma-2-2b,15,freq,val,en,de,reich,"The opposite of ""reich"" is """,arm,23,346,19.75,16.0,-3.75
gemma-2-2b,15,freq,freq,en,de,reich,"The opposite of ""reich"" is """,arm,23,390,19.75,18.0,-1.75
gemma-2-2b,16,desc,desc,en,de,schön,"The opposite of ""schön"" is """,hässlich,20,75,16.375,17.625,1.25
gemma-2-2b,16,desc,val,en,de,schön,"The opposite of ""schön"" is """,hässlich,20,99,16.375,15.5625,-0.8125
gemma-2-2b,16,desc,freq,en,de,schön,"The opposite of ""schön"" is """,hässlich,20,276,16.375,13.75,-2.625
gemma-2-2b,16,val,desc,en,de,schön,"The opposite of ""schön"" is """,hässlich,20,82,16.375,16.75,0.375
gemma-2-2b,16,val,val,en,de,schön,"The opposite of ""schön"" is """,hässlich,20,99,16.375,17.375,1.0
gemma-2-2b,16,val,freq,en,de,schön,"The opposite of ""schön"" is """,hässlich,20,282,16.375,13.1875,-3.1875
gemma-2-2b,16,freq,desc,en,de,schön,"The opposite of ""schön"" is """,hässlich,20,103,16.375,17.375,1.0
gemma-2-2b,16,freq,val,en,de,schön,"The opposite of ""schön"" is """,hässlich,20,153,16.375,14.875,-1.5
gemma-2-2b,16,freq,freq,en,de,schön,"The opposite of ""schön"" is """,hässlich,20,103,16.375,17.375,1.0
gemma-2-2b,17,desc,desc,en,de,lang,"The opposite of ""lang"" is """,kurz,3350,3350,16.5,16.5,0.0
gemma-2-2b,17,desc,val,en,de,lang,"The opposite of ""lang"" is """,kurz,3350,5629,16.5,13.4375,-3.0625
gemma-2-2b,17,desc,freq,en,de,lang,"The opposite of ""lang"" is """,kurz,3350,3889,16.5,14.0625,-2.4375
gemma-2-2b,17,val,desc,en,de,lang,"The opposite of ""lang"" is """,kurz,3350,260,16.5,19.75,3.25
gemma-2-2b,17,val,val,en,de,lang,"The opposite of ""lang"" is """,kurz,3350,4488,16.5,16.0,-0.5
gemma-2-2b,17,val,freq,en,de,lang,"The opposite of ""lang"" is """,kurz,3350,685,16.5,16.125,-0.375
gemma-2-2b,17,freq,desc,en,de,lang,"The opposite of ""lang"" is """,kurz,3350,2923,16.5,16.625,0.125
gemma-2-2b,17,freq,val,en,de,lang,"The opposite of ""lang"" is """,kurz,3350,5038,16.5,12.8125,-3.6875
gemma-2-2b,17,freq,freq,en,de,lang,"The opposite of ""lang"" is """,kurz,3350,3263,16.5,16.5,0.0
gemma-2-2b,18,desc,desc,en,de,breit,"The opposite of ""breit"" is """,eng,24,153,17.125,17.75,0.625
gemma-2-2b,18,desc,val,en,de,breit,"The opposite of ""breit"" is """,eng,24,227,17.125,16.125,-1.0
gemma-2-2b,18,desc,freq,en,de,breit,"The opposite of ""breit"" is """,eng,24,73,17.125,17.375,0.25
gemma-2-2b,18,val,desc,en,de,breit,"The opposite of ""breit"" is """,eng,24,30,17.125,19.75,2.625
gemma-2-2b,18,val,val,en,de,breit,"The opposite of ""breit"" is """,eng,24,140,17.125,18.5,1.375
gemma-2-2b,18,val,freq,en,de,breit,"The opposite of ""breit"" is """,eng,24,30,17.125,18.25,1.125
gemma-2-2b,18,freq,desc,en,de,breit,"The opposite of ""breit"" is """,eng,24,249,17.125,17.75,0.625
gemma-2-2b,18,freq,val,en,de,breit,"The opposite of ""breit"" is """,eng,24,229,17.125,16.5,-0.625
gemma-2-2b,18,freq,freq,en,de,breit,"The opposite of ""breit"" is """,eng,24,227,17.125,17.875,0.75
gemma-2-2b,19,desc,desc,en,de,hart,"The opposite of ""hart"" is """,weich,2259,2259,16.75,16.75,0.0
gemma-2-2b,19,desc,val,en,de,hart,"The opposite of ""hart"" is """,weich,2259,3086,16.75,13.9375,-2.8125
gemma-2-2b,19,desc,freq,en,de,hart,"The opposite of ""hart"" is """,weich,2259,1006,16.75,16.125,-0.625
gemma-2-2b,19,val,desc,en,de,hart,"The opposite of ""hart"" is """,weich,2259,87,16.75,20.0,3.25
gemma-2-2b,19,val,val,en,de,hart,"The opposite of ""hart"" is """,weich,2259,3375,16.75,15.6875,-1.0625
gemma-2-2b,19,val,freq,en,de,hart,"The opposite of ""hart"" is """,weich,2259,137,16.75,18.125,1.375
gemma-2-2b,19,freq,desc,en,de,hart,"The opposite of ""hart"" is """,weich,2259,2148,16.75,16.25,-0.5
gemma-2-2b,19,freq,val,en,de,hart,"The opposite of ""hart"" is """,weich,2259,1737,16.75,14.125,-2.625
gemma-2-2b,19,freq,freq,en,de,hart,"The opposite of ""hart"" is """,weich,2259,2041,16.75,16.5,-0.25
gemma-2-2b,20,desc,desc,en,de,trocken,"The opposite of ""trocken"" is """,nass,2,184,17.75,15.375,-2.375
gemma-2-2b,20,desc,val,en,de,trocken,"The opposite of ""trocken"" is """,nass,2,133,17.75,14.25,-3.5
gemma-2-2b,20,desc,freq,en,de,trocken,"The opposite of ""trocken"" is """,nass,2,203,17.75,12.625,-5.125
gemma-2-2b,20,val,desc,en,de,trocken,"The opposite of ""trocken"" is """,nass,2,70,17.75,16.75,-1.0
gemma-2-2b,20,val,val,en,de,trocken,"The opposite of ""trocken"" is """,nass,2,178,17.75,15.9375,-1.8125
gemma-2-2b,20,val,freq,en,de,trocken,"The opposite of ""trocken"" is """,nass,2,424,17.75,11.5,-6.25
gemma-2-2b,20,freq,desc,en,de,trocken,"The opposite of ""trocken"" is """,nass,2,1292,17.75,12.4375,-5.3125
gemma-2-2b,20,freq,val,en,de,trocken,"The opposite of ""trocken"" is """,nass,2,1462,17.75,9.875,-7.875
gemma-2-2b,20,freq,freq,en,de,trocken,"The opposite of ""trocken"" is """,nass,2,1199,17.75,12.625,-5.125
gemma-2-2b,21,desc,desc,en,de,laut,"The opposite of ""laut"" is """,leise,0,22,20.5,18.75,-1.75
gemma-2-2b,21,desc,val,en,de,laut,"The opposite of ""laut"" is """,leise,0,27,20.5,17.625,-2.875
gemma-2-2b,21,desc,freq,en,de,laut,"The opposite of ""laut"" is """,leise,0,33,20.5,17.0,-3.5
gemma-2-2b,21,val,desc,en,de,laut,"The opposite of ""laut"" is """,leise,0,1,20.5,21.75,1.25
gemma-2-2b,21,val,val,en,de,laut,"The opposite of ""laut"" is """,leise,0,10,20.5,20.25,-0.25
gemma-2-2b,21,val,freq,en,de,laut,"The opposite of ""laut"" is """,leise,0,7,20.5,18.75,-1.75
gemma-2-2b,21,freq,desc,en,de,laut,"The opposite of ""laut"" is """,leise,0,16,20.5,19.75,-0.75
gemma-2-2b,21,freq,val,en,de,laut,"The opposite of ""laut"" is """,leise,0,20,20.5,18.25,-2.25
gemma-2-2b,21,freq,freq,en,de,laut,"The opposite of ""laut"" is """,leise,0,20,20.5,19.625,-0.875
gemma-2-2b,22,desc,desc,en,de,früh,"The opposite of ""früh"" is """,spät,2,9,19.75,19.25,-0.5
gemma-2-2b,22,desc,val,en,de,früh,"The opposite of ""früh"" is """,spät,2,10,19.75,17.75,-2.0
gemma-2-2b,22,desc,freq,en,de,früh,"The opposite of ""früh"" is """,spät,2,8,19.75,16.875,-2.875
gemma-2-2b,22,val,desc,en,de,früh,"The opposite of ""früh"" is """,spät,2,3,19.75,20.5,0.75
gemma-2-2b,22,val,val,en,de,früh,"The opposite of ""früh"" is """,spät,2,4,19.75,21.0,1.25
gemma-2-2b,22,val,freq,en,de,früh,"The opposite of ""früh"" is """,spät,2,4,19.75,17.625,-2.125
gemma-2-2b,22,freq,desc,en,de,früh,"The opposite of ""früh"" is """,spät,2,19,19.75,18.875,-0.875
gemma-2-2b,22,freq,val,en,de,früh,"The opposite of ""früh"" is """,spät,2,24,19.75,17.125,-2.625
gemma-2-2b,22,freq,freq,en,de,früh,"The opposite of ""früh"" is """,spät,2,21,19.75,18.75,-1.0
gemma-2-2b,23,desc,desc,en,de,nah,"The opposite of ""nah"" is """,fern,5715,5715,9.875,9.875,0.0
gemma-2-2b,23,desc,val,en,de,nah,"The opposite of ""nah"" is """,fern,5715,6134,9.875,8.1875,-1.6875
gemma-2-2b,23,desc,freq,en,de,nah,"The opposite of ""nah"" is """,fern,5715,10012,9.875,7.75,-2.125
gemma-2-2b,23,val,desc,en,de,nah,"The opposite of ""nah"" is """,fern,5715,4329,9.875,12.0,2.125
gemma-2-2b,23,val,val,en,de,nah,"The opposite of ""nah"" is """,fern,5715,6793,9.875,10.0,0.125
gemma-2-2b,23,val,freq,en,de,nah,"The opposite of ""nah"" is """,fern,5715,7351,9.875,9.8125,-0.0625
gemma-2-2b,23,freq,desc,en,de,nah,"The opposite of ""nah"" is """,fern,5715,10723,9.875,7.78125,-2.09375
gemma-2-2b,23,freq,val,en,de,nah,"The opposite of ""nah"" is """,fern,5715,14084,9.875,5.0625,-4.8125
gemma-2-2b,23,freq,freq,en,de,nah,"The opposite of ""nah"" is """,fern,5715,10628,9.875,7.84375,-2.03125
gemma-2-2b,24,desc,desc,en,de,tief,"The opposite of ""tief"" is """,flach,55,302,16.25,17.125,0.875
gemma-2-2b,24,desc,val,en,de,tief,"The opposite of ""tief"" is """,flach,55,331,16.25,15.5625,-0.6875
gemma-2-2b,24,desc,freq,en,de,tief,"The opposite of ""tief"" is """,flach,55,2154,16.25,12.625,-3.625
gemma-2-2b,24,val,desc,en,de,tief,"The opposite of ""tief"" is """,flach,55,124,16.25,17.75,1.5
gemma-2-2b,24,val,val,en,de,tief,"The opposite of ""tief"" is """,flach,55,185,16.25,18.125,1.875
gemma-2-2b,24,val,freq,en,de,tief,"The opposite of ""tief"" is """,flach,55,559,16.25,14.0625,-2.1875
gemma-2-2b,24,freq,desc,en,de,tief,"The opposite of ""tief"" is """,flach,55,425,16.25,17.375,1.125
gemma-2-2b,24,freq,val,en,de,tief,"The opposite of ""tief"" is """,flach,55,408,16.25,15.5625,-0.6875
gemma-2-2b,24,freq,freq,en,de,tief,"The opposite of ""tief"" is """,flach,55,473,16.25,17.25,1.0
gemma-2-2b,25,desc,desc,en,de,schlecht,"The opposite of ""schlecht"" is """,gut,0,33,21.875,18.25,-3.625
gemma-2-2b,25,desc,val,en,de,schlecht,"The opposite of ""schlecht"" is """,gut,0,62,21.875,15.8125,-6.0625
