model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,adjective,prompt,tracked_target,baseline_adj_rank,combined_adj_rank,baseline_target_logit,combined_target_logit,delta_combined_logit
gemma-2-2b,1,freq,val,es,de,glücklich,"Lo opuesto de ""glücklich"" es """,unglücklich,1,12,19.5,18.75,-0.75
gemma-2-2b,1,freq,freq,es,de,glücklich,"Lo opuesto de ""glücklich"" es """,unglücklich,1,15,19.5,19.875,0.375
gemma-2-2b,2,desc,desc,es,de,groß,"Lo opuesto de ""groß"" es """,klein,0,0,20.125,20.625,0.5
gemma-2-2b,2,desc,val,es,de,groß,"Lo opuesto de ""groß"" es """,klein,0,0,20.125,19.75,-0.375
gemma-2-2b,2,desc,freq,es,de,groß,"Lo opuesto de ""groß"" es """,klein,0,0,20.125,14.4375,-5.6875
gemma-2-2b,2,val,desc,es,de,groß,"Lo opuesto de ""groß"" es """,klein,0,0,20.125,21.0,0.875
gemma-2-2b,2,val,val,es,de,groß,"Lo opuesto de ""groß"" es """,klein,0,0,20.125,21.75,1.625
gemma-2-2b,2,val,freq,es,de,groß,"Lo opuesto de ""groß"" es """,klein,0,0,20.125,17.5,-2.625
gemma-2-2b,2,freq,desc,es,de,groß,"Lo opuesto de ""groß"" es """,klein,0,0,20.125,19.75,-0.375
gemma-2-2b,2,freq,val,es,de,groß,"Lo opuesto de ""groß"" es """,klein,0,0,20.125,20.125,0.0
gemma-2-2b,2,freq,freq,es,de,groß,"Lo opuesto de ""groß"" es """,klein,0,0,20.125,20.25,0.125
gemma-2-2b,3,desc,desc,es,de,heiß,"Lo opuesto de ""heiß"" es """,kalt,0,1,18.875,20.0,1.125
gemma-2-2b,3,desc,val,es,de,heiß,"Lo opuesto de ""heiß"" es """,kalt,0,3,18.875,18.125,-0.75
gemma-2-2b,3,desc,freq,es,de,heiß,"Lo opuesto de ""heiß"" es """,kalt,0,3,18.875,16.125,-2.75
gemma-2-2b,3,val,desc,es,de,heiß,"Lo opuesto de ""heiß"" es """,kalt,0,0,18.875,20.375,1.5
gemma-2-2b,3,val,val,es,de,heiß,"Lo opuesto de ""heiß"" es """,kalt,0,1,18.875,21.5,2.625
gemma-2-2b,3,val,freq,es,de,heiß,"Lo opuesto de ""heiß"" es """,kalt,0,1,18.875,18.125,-0.75
gemma-2-2b,3,freq,desc,es,de,heiß,"Lo opuesto de ""heiß"" es """,kalt,0,1,18.875,20.125,1.25
gemma-2-2b,3,freq,val,es,de,heiß,"Lo opuesto de ""heiß"" es """,kalt,0,1,18.875,20.0,1.125
gemma-2-2b,3,freq,freq,es,de,heiß,"Lo opuesto de ""heiß"" es """,kalt,0,1,18.875,20.375,1.5
gemma-2-2b,4,desc,desc,es,de,schnell,"Lo opuesto de ""schnell"" es """,langsam,0,3,20.25,19.375,-0.875
gemma-2-2b,4,desc,val,es,de,schnell,"Lo opuesto de ""schnell"" es """,langsam,0,7,20.25,17.875,-2.375
gemma-2-2b,4,desc,freq,es,de,schnell,"Lo opuesto de ""schnell"" es """,langsam,0,2,20.25,18.25,-2.0
gemma-2-2b,4,val,desc,es,de,schnell,"Lo opuesto de ""schnell"" es """,langsam,0,1,20.25,21.0,0.75
gemma-2-2b,4,val,val,es,de,schnell,"Lo opuesto de ""schnell"" es """,langsam,0,1,20.25,21.375,1.125
gemma-2-2b,4,val,freq,es,de,schnell,"Lo opuesto de ""schnell"" es """,langsam,0,2,20.25,19.125,-1.125
gemma-2-2b,4,freq,desc,es,de,schnell,"Lo opuesto de ""schnell"" es """,langsam,0,12,20.25,18.75,-1.5
gemma-2-2b,4,freq,val,es,de,schnell,"Lo opuesto de ""schnell"" es """,langsam,0,12,20.25,18.0,-2.25
gemma-2-2b,4,freq,freq,es,de,schnell,"Lo opuesto de ""schnell"" es """,langsam,0,10,20.25,19.125,-1.125
gemma-2-2b,5,desc,desc,es,de,leicht,"Lo opuesto de ""leicht"" es """,schwer,0,6,20.75,20.0,-0.75
gemma-2-2b,5,desc,val,es,de,leicht,"Lo opuesto de ""leicht"" es """,schwer,0,11,20.75,18.5,-2.25
gemma-2-2b,5,desc,freq,es,de,leicht,"Lo opuesto de ""leicht"" es """,schwer,0,7,20.75,17.75,-3.0
gemma-2-2b,5,val,desc,es,de,leicht,"Lo opuesto de ""leicht"" es """,schwer,0,2,20.75,22.375,1.625
gemma-2-2b,5,val,val,es,de,leicht,"Lo opuesto de ""leicht"" es """,schwer,0,3,20.75,21.625,0.875
gemma-2-2b,5,val,freq,es,de,leicht,"Lo opuesto de ""leicht"" es """,schwer,0,2,20.75,19.0,-1.75
gemma-2-2b,5,freq,desc,es,de,leicht,"Lo opuesto de ""leicht"" es """,schwer,0,10,20.75,20.0,-0.75
gemma-2-2b,5,freq,val,es,de,leicht,"Lo opuesto de ""leicht"" es """,schwer,0,15,20.75,19.125,-1.625
gemma-2-2b,5,freq,freq,es,de,leicht,"Lo opuesto de ""leicht"" es """,schwer,0,10,20.75,20.125,-0.625
gemma-2-2b,6,desc,desc,es,de,einfach,"Lo opuesto de ""einfach"" es """,schwierig,2,62,20.0,17.75,-2.25
gemma-2-2b,6,desc,val,es,de,einfach,"Lo opuesto de ""einfach"" es """,schwierig,2,96,20.0,15.9375,-4.0625
gemma-2-2b,6,desc,freq,es,de,einfach,"Lo opuesto de ""einfach"" es """,schwierig,2,37,20.0,15.9375,-4.0625
gemma-2-2b,6,val,desc,es,de,einfach,"Lo opuesto de ""einfach"" es """,schwierig,2,3,20.0,21.5,1.5
gemma-2-2b,6,val,val,es,de,einfach,"Lo opuesto de ""einfach"" es """,schwierig,2,21,20.0,19.75,-0.25
gemma-2-2b,6,val,freq,es,de,einfach,"Lo opuesto de ""einfach"" es """,schwierig,2,8,20.0,18.25,-1.75
gemma-2-2b,6,freq,desc,es,de,einfach,"Lo opuesto de ""einfach"" es """,schwierig,2,69,20.0,17.75,-2.25
gemma-2-2b,6,freq,val,es,de,einfach,"Lo opuesto de ""einfach"" es """,schwierig,2,62,20.0,16.625,-3.375
gemma-2-2b,6,freq,freq,es,de,einfach,"Lo opuesto de ""einfach"" es """,schwierig,2,66,20.0,17.875,-2.125
gemma-2-2b,7,desc,desc,es,de,neu,"Lo opuesto de ""neu"" es """,alt,88,88,18.375,18.375,0.0
gemma-2-2b,7,desc,val,es,de,neu,"Lo opuesto de ""neu"" es """,alt,88,61,18.375,17.75,-0.625
gemma-2-2b,7,desc,freq,es,de,neu,"Lo opuesto de ""neu"" es """,alt,88,171,18.375,16.375,-2.0
gemma-2-2b,7,val,desc,es,de,neu,"Lo opuesto de ""neu"" es """,alt,88,80,18.375,19.375,1.0
gemma-2-2b,7,val,val,es,de,neu,"Lo opuesto de ""neu"" es """,alt,88,107,18.375,19.375,1.0
gemma-2-2b,7,val,freq,es,de,neu,"Lo opuesto de ""neu"" es """,alt,88,283,18.375,16.125,-2.25
gemma-2-2b,7,freq,desc,es,de,neu,"Lo opuesto de ""neu"" es """,alt,88,84,18.375,18.75,0.375
gemma-2-2b,7,freq,val,es,de,neu,"Lo opuesto de ""neu"" es """,alt,88,79,18.375,17.5,-0.875
gemma-2-2b,7,freq,freq,es,de,neu,"Lo opuesto de ""neu"" es """,alt,88,87,18.375,18.75,0.375
gemma-2-2b,8,desc,desc,es,de,wahr,"Lo opuesto de ""wahr"" es """,falsch,0,0,20.375,21.75,1.375
gemma-2-2b,8,desc,val,es,de,wahr,"Lo opuesto de ""wahr"" es """,falsch,0,0,20.375,21.125,0.75
gemma-2-2b,8,desc,freq,es,de,wahr,"Lo opuesto de ""wahr"" es """,falsch,0,0,20.375,19.5,-0.875
gemma-2-2b,8,val,desc,es,de,wahr,"Lo opuesto de ""wahr"" es """,falsch,0,0,20.375,21.875,1.5
gemma-2-2b,8,val,val,es,de,wahr,"Lo opuesto de ""wahr"" es """,falsch,0,0,20.375,23.25,2.875
gemma-2-2b,8,val,freq,es,de,wahr,"Lo opuesto de ""wahr"" es """,falsch,0,1,20.375,19.875,-0.5
gemma-2-2b,8,freq,desc,es,de,wahr,"Lo opuesto de ""wahr"" es """,falsch,0,0,20.375,21.875,1.5
gemma-2-2b,8,freq,val,es,de,wahr,"Lo opuesto de ""wahr"" es """,falsch,0,0,20.375,21.5,1.125
gemma-2-2b,8,freq,freq,es,de,wahr,"Lo opuesto de ""wahr"" es """,falsch,0,0,20.375,22.0,1.625
gemma-2-2b,9,desc,desc,es,de,lebendig,"Lo opuesto de ""lebendig"" es """,tot,2,471,19.25,15.25,-4.0
gemma-2-2b,9,desc,val,es,de,lebendig,"Lo opuesto de ""lebendig"" es """,tot,2,378,19.25,14.0625,-5.1875
gemma-2-2b,9,desc,freq,es,de,lebendig,"Lo opuesto de ""lebendig"" es """,tot,2,4297,19.25,9.6875,-9.5625
gemma-2-2b,9,val,desc,es,de,lebendig,"Lo opuesto de ""lebendig"" es """,tot,2,25,19.25,18.75,-0.5
gemma-2-2b,9,val,val,es,de,lebendig,"Lo opuesto de ""lebendig"" es """,tot,2,134,19.25,17.625,-1.625
gemma-2-2b,9,val,freq,es,de,lebendig,"Lo opuesto de ""lebendig"" es """,tot,2,1117,19.25,11.25,-8.0
gemma-2-2b,9,freq,desc,es,de,lebendig,"Lo opuesto de ""lebendig"" es """,tot,2,1164,19.25,14.0625,-5.1875
gemma-2-2b,9,freq,val,es,de,lebendig,"Lo opuesto de ""lebendig"" es """,tot,2,1034,19.25,12.3125,-6.9375
gemma-2-2b,9,freq,freq,es,de,lebendig,"Lo opuesto de ""lebendig"" es """,tot,2,1170,19.25,14.125,-5.125
gemma-2-2b,10,desc,desc,es,de,voll,"Lo opuesto de ""voll"" es """,leer,0,17,20.75,19.5,-1.25
gemma-2-2b,10,desc,val,es,de,voll,"Lo opuesto de ""voll"" es """,leer,0,16,20.75,19.0,-1.75
gemma-2-2b,10,desc,freq,es,de,voll,"Lo opuesto de ""voll"" es """,leer,0,31,20.75,16.5,-4.25
gemma-2-2b,10,val,desc,es,de,voll,"Lo opuesto de ""voll"" es """,leer,0,1,20.75,22.5,1.75
gemma-2-2b,10,val,val,es,de,voll,"Lo opuesto de ""voll"" es """,leer,0,6,20.75,21.75,1.0
gemma-2-2b,10,val,freq,es,de,voll,"Lo opuesto de ""voll"" es """,leer,0,23,20.75,17.5,-3.25
gemma-2-2b,10,freq,desc,es,de,voll,"Lo opuesto de ""voll"" es """,leer,0,23,20.75,19.625,-1.125
gemma-2-2b,10,freq,val,es,de,voll,"Lo opuesto de ""voll"" es """,leer,0,29,20.75,18.75,-2.0
gemma-2-2b,10,freq,freq,es,de,voll,"Lo opuesto de ""voll"" es """,leer,0,28,20.75,19.625,-1.125
gemma-2-2b,11,desc,desc,es,de,hell,"Lo opuesto de ""hell"" es """,dunkel,10047,10047,6.78125,6.78125,0.0
gemma-2-2b,11,desc,val,es,de,hell,"Lo opuesto de ""hell"" es """,dunkel,10047,7868,6.78125,5.625,-1.15625
gemma-2-2b,11,desc,freq,es,de,hell,"Lo opuesto de ""hell"" es """,dunkel,10047,18251,6.78125,4.4375,-2.34375
gemma-2-2b,11,val,desc,es,de,hell,"Lo opuesto de ""hell"" es """,dunkel,10047,2558,6.78125,10.875,4.09375
gemma-2-2b,11,val,val,es,de,hell,"Lo opuesto de ""hell"" es """,dunkel,10047,8162,6.78125,7.84375,1.0625
gemma-2-2b,11,val,freq,es,de,hell,"Lo opuesto de ""hell"" es """,dunkel,10047,15851,6.78125,5.1875,-1.59375
gemma-2-2b,11,freq,desc,es,de,hell,"Lo opuesto de ""hell"" es """,dunkel,10047,11281,6.78125,6.0625,-0.71875
gemma-2-2b,11,freq,val,es,de,hell,"Lo opuesto de ""hell"" es """,dunkel,10047,14296,6.78125,3.265625,-3.515625
gemma-2-2b,11,freq,freq,es,de,hell,"Lo opuesto de ""hell"" es """,dunkel,10047,13616,6.78125,5.75,-1.03125
gemma-2-2b,12,desc,desc,es,de,stark,"Lo opuesto de ""stark"" es """,schwach,723,723,16.875,16.875,0.0
gemma-2-2b,12,desc,val,es,de,stark,"Lo opuesto de ""stark"" es """,schwach,723,1209,16.875,14.3125,-2.5625
gemma-2-2b,12,desc,freq,es,de,stark,"Lo opuesto de ""stark"" es """,schwach,723,459,16.875,15.8125,-1.0625
gemma-2-2b,12,val,desc,es,de,stark,"Lo opuesto de ""stark"" es """,schwach,723,3,16.875,23.0,6.125
gemma-2-2b,12,val,val,es,de,stark,"Lo opuesto de ""stark"" es """,schwach,723,841,16.875,17.0,0.125
gemma-2-2b,12,val,freq,es,de,stark,"Lo opuesto de ""stark"" es """,schwach,723,9,16.875,21.0,4.125
gemma-2-2b,12,freq,desc,es,de,stark,"Lo opuesto de ""stark"" es """,schwach,723,1024,16.875,15.9375,-0.9375
gemma-2-2b,12,freq,val,es,de,stark,"Lo opuesto de ""stark"" es """,schwach,723,910,16.875,14.125,-2.75
gemma-2-2b,12,freq,freq,es,de,stark,"Lo opuesto de ""stark"" es """,schwach,723,984,16.875,16.125,-0.75
gemma-2-2b,13,desc,desc,es,de,sauber,"Lo opuesto de ""sauber"" es """,schmutzig,22,73,17.125,15.8125,-1.3125
gemma-2-2b,13,desc,val,es,de,sauber,"Lo opuesto de ""sauber"" es """,schmutzig,22,143,17.125,13.625,-3.5
gemma-2-2b,13,desc,freq,es,de,sauber,"Lo opuesto de ""sauber"" es """,schmutzig,22,57,17.125,15.5625,-1.5625
gemma-2-2b,13,val,desc,es,de,sauber,"Lo opuesto de ""sauber"" es """,schmutzig,22,0,17.125,22.625,5.5
gemma-2-2b,13,val,val,es,de,sauber,"Lo opuesto de ""sauber"" es """,schmutzig,22,103,17.125,16.75,-0.375
gemma-2-2b,13,val,freq,es,de,sauber,"Lo opuesto de ""sauber"" es """,schmutzig,22,1,17.125,19.5,2.375
gemma-2-2b,13,freq,desc,es,de,sauber,"Lo opuesto de ""sauber"" es """,schmutzig,22,92,17.125,15.6875,-1.4375
gemma-2-2b,13,freq,val,es,de,sauber,"Lo opuesto de ""sauber"" es """,schmutzig,22,110,17.125,13.75,-3.375
gemma-2-2b,13,freq,freq,es,de,sauber,"Lo opuesto de ""sauber"" es """,schmutzig,22,101,17.125,15.6875,-1.4375
gemma-2-2b,14,desc,desc,es,de,offen,"Lo opuesto de ""offen"" es """,geschlossen,28,455,16.75,14.25,-2.5
gemma-2-2b,14,desc,val,es,de,offen,"Lo opuesto de ""offen"" es """,geschlossen,28,725,16.75,12.1875,-4.5625
gemma-2-2b,14,desc,freq,es,de,offen,"Lo opuesto de ""offen"" es """,geschlossen,28,425,16.75,13.625,-3.125
gemma-2-2b,14,val,desc,es,de,offen,"Lo opuesto de ""offen"" es """,geschlossen,28,185,16.75,16.75,0.0
gemma-2-2b,14,val,val,es,de,offen,"Lo opuesto de ""offen"" es """,geschlossen,28,542,16.75,14.875,-1.875
gemma-2-2b,14,val,freq,es,de,offen,"Lo opuesto de ""offen"" es """,geschlossen,28,315,16.75,14.3125,-2.4375
gemma-2-2b,14,freq,desc,es,de,offen,"Lo opuesto de ""offen"" es """,geschlossen,28,286,16.75,15.375,-1.375
gemma-2-2b,14,freq,val,es,de,offen,"Lo opuesto de ""offen"" es """,geschlossen,28,236,16.75,13.9375,-2.8125
gemma-2-2b,14,freq,freq,es,de,offen,"Lo opuesto de ""offen"" es """,geschlossen,28,291,16.75,15.375,-1.375
gemma-2-2b,15,desc,desc,es,de,reich,"Lo opuesto de ""reich"" es """,arm,23,685,17.75,15.8125,-1.9375
gemma-2-2b,15,desc,val,es,de,reich,"Lo opuesto de ""reich"" es """,arm,23,672,17.75,14.25,-3.5
gemma-2-2b,15,desc,freq,es,de,reich,"Lo opuesto de ""reich"" es """,arm,23,466,17.75,14.5,-3.25
gemma-2-2b,15,val,desc,es,de,reich,"Lo opuesto de ""reich"" es """,arm,23,56,17.75,18.875,1.125
gemma-2-2b,15,val,val,es,de,reich,"Lo opuesto de ""reich"" es """,arm,23,373,17.75,17.5,-0.25
gemma-2-2b,15,val,freq,es,de,reich,"Lo opuesto de ""reich"" es """,arm,23,147,17.75,15.8125,-1.9375
gemma-2-2b,15,freq,desc,es,de,reich,"Lo opuesto de ""reich"" es """,arm,23,1270,17.75,14.75,-3.0
gemma-2-2b,15,freq,val,es,de,reich,"Lo opuesto de ""reich"" es """,arm,23,767,17.75,13.4375,-4.3125
gemma-2-2b,15,freq,freq,es,de,reich,"Lo opuesto de ""reich"" es """,arm,23,887,17.75,15.375,-2.375
gemma-2-2b,16,desc,desc,es,de,schön,"Lo opuesto de ""schön"" es """,hässlich,16,99,15.25,15.5625,0.3125
gemma-2-2b,16,desc,val,es,de,schön,"Lo opuesto de ""schön"" es """,hässlich,16,123,15.25,13.625,-1.625
gemma-2-2b,16,desc,freq,es,de,schön,"Lo opuesto de ""schön"" es """,hässlich,16,436,15.25,11.625,-3.625
gemma-2-2b,16,val,desc,es,de,schön,"Lo opuesto de ""schön"" es """,hässlich,16,81,15.25,15.5625,0.3125
gemma-2-2b,16,val,val,es,de,schön,"Lo opuesto de ""schön"" es """,hässlich,16,125,15.25,15.6875,0.4375
gemma-2-2b,16,val,freq,es,de,schön,"Lo opuesto de ""schön"" es """,hässlich,16,261,15.25,12.125,-3.125
gemma-2-2b,16,freq,desc,es,de,schön,"Lo opuesto de ""schön"" es """,hässlich,16,154,15.25,15.125,-0.125
gemma-2-2b,16,freq,val,es,de,schön,"Lo opuesto de ""schön"" es """,hässlich,16,203,15.25,12.75,-2.5
gemma-2-2b,16,freq,freq,es,de,schön,"Lo opuesto de ""schön"" es """,hässlich,16,144,15.25,15.375,0.125
gemma-2-2b,17,desc,desc,es,de,lang,"Lo opuesto de ""lang"" es """,kurz,25,25,19.875,19.875,0.0
gemma-2-2b,17,desc,val,es,de,lang,"Lo opuesto de ""lang"" es """,kurz,25,61,19.875,17.875,-2.0
gemma-2-2b,17,desc,freq,es,de,lang,"Lo opuesto de ""lang"" es """,kurz,25,195,19.875,16.375,-3.5
gemma-2-2b,17,val,desc,es,de,lang,"Lo opuesto de ""lang"" es """,kurz,25,2,19.875,23.5,3.625
gemma-2-2b,17,val,val,es,de,lang,"Lo opuesto de ""lang"" es """,kurz,25,53,19.875,20.375,0.5
gemma-2-2b,17,val,freq,es,de,lang,"Lo opuesto de ""lang"" es """,kurz,25,7,19.875,20.0,0.125
gemma-2-2b,17,freq,desc,es,de,lang,"Lo opuesto de ""lang"" es """,kurz,25,28,19.875,20.125,0.25
gemma-2-2b,17,freq,val,es,de,lang,"Lo opuesto de ""lang"" es """,kurz,25,60,19.875,18.125,-1.75
gemma-2-2b,17,freq,freq,es,de,lang,"Lo opuesto de ""lang"" es """,kurz,25,27,19.875,20.125,0.25
gemma-2-2b,18,desc,desc,es,de,breit,"Lo opuesto de ""breit"" es """,eng,26,113,15.5,15.6875,0.1875
gemma-2-2b,18,desc,val,es,de,breit,"Lo opuesto de ""breit"" es """,eng,26,181,15.5,14.0625,-1.4375
gemma-2-2b,18,desc,freq,es,de,breit,"Lo opuesto de ""breit"" es """,eng,26,77,15.5,15.375,-0.125
gemma-2-2b,18,val,desc,es,de,breit,"Lo opuesto de ""breit"" es """,eng,26,29,15.5,18.125,2.625
gemma-2-2b,18,val,val,es,de,breit,"Lo opuesto de ""breit"" es """,eng,26,117,15.5,16.625,1.125
gemma-2-2b,18,val,freq,es,de,breit,"Lo opuesto de ""breit"" es """,eng,26,26,15.5,16.75,1.25
gemma-2-2b,18,freq,desc,es,de,breit,"Lo opuesto de ""breit"" es """,eng,26,200,15.5,15.375,-0.125
gemma-2-2b,18,freq,val,es,de,breit,"Lo opuesto de ""breit"" es """,eng,26,212,15.5,13.9375,-1.5625
gemma-2-2b,18,freq,freq,es,de,breit,"Lo opuesto de ""breit"" es """,eng,26,184,15.5,15.5625,0.0625
gemma-2-2b,19,desc,desc,es,de,hart,"Lo opuesto de ""hart"" es """,weich,6014,6014,9.375,9.375,0.0
gemma-2-2b,19,desc,val,es,de,hart,"Lo opuesto de ""hart"" es """,weich,6014,12199,9.375,5.875,-3.5
gemma-2-2b,19,desc,freq,es,de,hart,"Lo opuesto de ""hart"" es """,weich,6014,19223,9.375,5.53125,-3.84375
gemma-2-2b,19,val,desc,es,de,hart,"Lo opuesto de ""hart"" es """,weich,6014,355,9.375,14.4375,5.0625
gemma-2-2b,19,val,val,es,de,hart,"Lo opuesto de ""hart"" es """,weich,6014,13551,9.375,7.90625,-1.46875
gemma-2-2b,19,val,freq,es,de,hart,"Lo opuesto de ""hart"" es """,weich,6014,1330,9.375,11.125,1.75
gemma-2-2b,19,freq,desc,es,de,hart,"Lo opuesto de ""hart"" es """,weich,6014,7375,9.375,8.9375,-0.4375
gemma-2-2b,19,freq,val,es,de,hart,"Lo opuesto de ""hart"" es """,weich,6014,9779,9.375,5.40625,-3.96875
gemma-2-2b,19,freq,freq,es,de,hart,"Lo opuesto de ""hart"" es """,weich,6014,7385,9.375,8.875,-0.5
gemma-2-2b,20,desc,desc,es,de,trocken,"Lo opuesto de ""trocken"" es """,nass,24,146,15.0,13.6875,-1.3125
gemma-2-2b,20,desc,val,es,de,trocken,"Lo opuesto de ""trocken"" es """,nass,24,154,15.0,12.3125,-2.6875
gemma-2-2b,20,desc,freq,es,de,trocken,"Lo opuesto de ""trocken"" es """,nass,24,103,15.0,12.9375,-2.0625
gemma-2-2b,20,val,desc,es,de,trocken,"Lo opuesto de ""trocken"" es """,nass,24,34,15.0,17.625,2.625
gemma-2-2b,20,val,val,es,de,trocken,"Lo opuesto de ""trocken"" es """,nass,24,391,15.0,13.375,-1.625
gemma-2-2b,20,val,freq,es,de,trocken,"Lo opuesto de ""trocken"" es """,nass,24,335,15.0,11.8125,-3.1875
gemma-2-2b,20,freq,desc,es,de,trocken,"Lo opuesto de ""trocken"" es """,nass,24,1227,15.0,10.125,-4.875
gemma-2-2b,20,freq,val,es,de,trocken,"Lo opuesto de ""trocken"" es """,nass,24,1471,15.0,7.6875,-7.3125
gemma-2-2b,20,freq,freq,es,de,trocken,"Lo opuesto de ""trocken"" es """,nass,24,1237,15.0,10.3125,-4.6875
gemma-2-2b,21,desc,desc,es,de,laut,"Lo opuesto de ""laut"" es """,leise,0,12,19.875,19.125,-0.75
gemma-2-2b,21,desc,val,es,de,laut,"Lo opuesto de ""laut"" es """,leise,0,10,19.875,18.125,-1.75
gemma-2-2b,21,desc,freq,es,de,laut,"Lo opuesto de ""laut"" es """,leise,0,18,19.875,18.25,-1.625
gemma-2-2b,21,val,desc,es,de,laut,"Lo opuesto de ""laut"" es """,leise,0,0,19.875,22.75,2.875
gemma-2-2b,21,val,val,es,de,laut,"Lo opuesto de ""laut"" es """,leise,0,12,19.875,20.375,0.5
gemma-2-2b,21,val,freq,es,de,laut,"Lo opuesto de ""laut"" es """,leise,0,1,19.875,20.25,0.375
gemma-2-2b,21,freq,desc,es,de,laut,"Lo opuesto de ""laut"" es """,leise,0,5,19.875,20.125,0.25
gemma-2-2b,21,freq,val,es,de,laut,"Lo opuesto de ""laut"" es """,leise,0,9,19.875,18.625,-1.25
gemma-2-2b,21,freq,freq,es,de,laut,"Lo opuesto de ""laut"" es """,leise,0,9,19.875,19.875,0.0
gemma-2-2b,22,desc,desc,es,de,früh,"Lo opuesto de ""früh"" es """,spät,2,8,19.375,18.25,-1.125
gemma-2-2b,22,desc,val,es,de,früh,"Lo opuesto de ""früh"" es """,spät,2,14,19.375,16.875,-2.5
gemma-2-2b,22,desc,freq,es,de,früh,"Lo opuesto de ""früh"" es """,spät,2,7,19.375,16.5,-2.875
gemma-2-2b,22,val,desc,es,de,früh,"Lo opuesto de ""früh"" es """,spät,2,4,19.375,20.375,1.0
gemma-2-2b,22,val,val,es,de,früh,"Lo opuesto de ""früh"" es """,spät,2,8,19.375,20.125,0.75
gemma-2-2b,22,val,freq,es,de,früh,"Lo opuesto de ""früh"" es """,spät,2,4,19.375,17.875,-1.5
gemma-2-2b,22,freq,desc,es,de,früh,"Lo opuesto de ""früh"" es """,spät,2,25,19.375,17.875,-1.5
gemma-2-2b,22,freq,val,es,de,früh,"Lo opuesto de ""früh"" es """,spät,2,27,19.375,16.375,-3.0
gemma-2-2b,22,freq,freq,es,de,früh,"Lo opuesto de ""früh"" es """,spät,2,25,19.375,17.875,-1.5
gemma-2-2b,23,desc,desc,es,de,nah,"Lo opuesto de ""nah"" es """,fern,14532,14532,9.875,9.875,0.0
gemma-2-2b,23,desc,val,es,de,nah,"Lo opuesto de ""nah"" es """,fern,14532,14575,9.875,8.125,-1.75
gemma-2-2b,23,desc,freq,es,de,nah,"Lo opuesto de ""nah"" es """,fern,14532,52861,9.875,5.09375,-4.78125
gemma-2-2b,23,val,desc,es,de,nah,"Lo opuesto de ""nah"" es """,fern,14532,6806,9.875,12.5625,2.6875
gemma-2-2b,23,val,val,es,de,nah,"Lo opuesto de ""nah"" es """,fern,14532,16029,9.875,9.9375,0.0625
gemma-2-2b,23,val,freq,es,de,nah,"Lo opuesto de ""nah"" es """,fern,14532,19979,9.875,8.0625,-1.8125
gemma-2-2b,23,freq,desc,es,de,nah,"Lo opuesto de ""nah"" es """,fern,14532,27592,9.875,7.90625,-1.96875
gemma-2-2b,23,freq,val,es,de,nah,"Lo opuesto de ""nah"" es """,fern,14532,42228,9.875,4.75,-5.125
gemma-2-2b,23,freq,freq,es,de,nah,"Lo opuesto de ""nah"" es """,fern,14532,31661,9.875,7.90625,-1.96875
gemma-2-2b,24,desc,desc,es,de,tief,"Lo opuesto de ""tief"" es """,flach,38,487,14.6875,14.75,0.0625
