model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,adjective,prompt,tracked_target,baseline_adj_rank,combined_adj_rank,baseline_target_logit,combined_target_logit,delta_combined_logit
gemma-2-2b,2,freq,freq,de,de,groß,"Das Gegenteil von ""groß"" ist """,klein,0,0,21.375,23.125,1.75
gemma-2-2b,3,desc,desc,de,de,heiß,"Das Gegenteil von ""heiß"" ist """,kalt,0,1,19.75,21.25,1.5
gemma-2-2b,3,desc,val,de,de,heiß,"Das Gegenteil von ""heiß"" ist """,kalt,0,1,19.75,19.5,-0.25
gemma-2-2b,3,desc,freq,de,de,heiß,"Das Gegenteil von ""heiß"" ist """,kalt,0,0,19.75,18.0,-1.75
gemma-2-2b,3,val,desc,de,de,heiß,"Das Gegenteil von ""heiß"" ist """,kalt,0,0,19.75,21.375,1.625
gemma-2-2b,3,val,val,de,de,heiß,"Das Gegenteil von ""heiß"" ist """,kalt,0,1,19.75,22.625,2.875
gemma-2-2b,3,val,freq,de,de,heiß,"Das Gegenteil von ""heiß"" ist """,kalt,0,0,19.75,19.875,0.125
gemma-2-2b,3,freq,desc,de,de,heiß,"Das Gegenteil von ""heiß"" ist """,kalt,0,1,19.75,21.75,2.0
gemma-2-2b,3,freq,val,de,de,heiß,"Das Gegenteil von ""heiß"" ist """,kalt,0,1,19.75,21.375,1.625
gemma-2-2b,3,freq,freq,de,de,heiß,"Das Gegenteil von ""heiß"" ist """,kalt,0,1,19.75,21.875,2.125
gemma-2-2b,4,desc,desc,de,de,schnell,"Das Gegenteil von ""schnell"" ist """,langsam,0,1,21.5,22.25,0.75
gemma-2-2b,4,desc,val,de,de,schnell,"Das Gegenteil von ""schnell"" ist """,langsam,0,1,21.5,21.0,-0.5
gemma-2-2b,4,desc,freq,de,de,schnell,"Das Gegenteil von ""schnell"" ist """,langsam,0,1,21.5,20.625,-0.875
gemma-2-2b,4,val,desc,de,de,schnell,"Das Gegenteil von ""schnell"" ist """,langsam,0,1,21.5,21.875,0.375
gemma-2-2b,4,val,val,de,de,schnell,"Das Gegenteil von ""schnell"" ist """,langsam,0,0,21.5,23.375,1.875
gemma-2-2b,4,val,freq,de,de,schnell,"Das Gegenteil von ""schnell"" ist """,langsam,0,1,21.5,20.75,-0.75
gemma-2-2b,4,freq,desc,de,de,schnell,"Das Gegenteil von ""schnell"" ist """,langsam,0,1,21.5,21.875,0.375
gemma-2-2b,4,freq,val,de,de,schnell,"Das Gegenteil von ""schnell"" ist """,langsam,0,1,21.5,21.0,-0.5
gemma-2-2b,4,freq,freq,de,de,schnell,"Das Gegenteil von ""schnell"" ist """,langsam,0,1,21.5,22.0,0.5
gemma-2-2b,5,desc,desc,de,de,leicht,"Das Gegenteil von ""leicht"" ist """,schwer,0,1,21.625,22.25,0.625
gemma-2-2b,5,desc,val,de,de,leicht,"Das Gegenteil von ""leicht"" ist """,schwer,0,1,21.625,21.125,-0.5
gemma-2-2b,5,desc,freq,de,de,leicht,"Das Gegenteil von ""leicht"" ist """,schwer,0,1,21.625,20.25,-1.375
gemma-2-2b,5,val,desc,de,de,leicht,"Das Gegenteil von ""leicht"" ist """,schwer,0,1,21.625,23.625,2.0
gemma-2-2b,5,val,val,de,de,leicht,"Das Gegenteil von ""leicht"" ist """,schwer,0,0,21.625,23.5,1.875
gemma-2-2b,5,val,freq,de,de,leicht,"Das Gegenteil von ""leicht"" ist """,schwer,0,1,21.625,21.25,-0.375
gemma-2-2b,5,freq,desc,de,de,leicht,"Das Gegenteil von ""leicht"" ist """,schwer,0,0,21.625,22.5,0.875
gemma-2-2b,5,freq,val,de,de,leicht,"Das Gegenteil von ""leicht"" ist """,schwer,0,1,21.625,21.5,-0.125
gemma-2-2b,5,freq,freq,de,de,leicht,"Das Gegenteil von ""leicht"" ist """,schwer,0,0,21.625,22.625,1.0
gemma-2-2b,6,desc,desc,de,de,einfach,"Das Gegenteil von ""einfach"" ist """,schwierig,0,0,21.375,22.0,0.625
gemma-2-2b,6,desc,val,de,de,einfach,"Das Gegenteil von ""einfach"" ist """,schwierig,0,1,21.375,20.5,-0.875
gemma-2-2b,6,desc,freq,de,de,einfach,"Das Gegenteil von ""einfach"" ist """,schwierig,0,4,21.375,19.875,-1.5
gemma-2-2b,6,val,desc,de,de,einfach,"Das Gegenteil von ""einfach"" ist """,schwierig,0,0,21.375,23.375,2.0
gemma-2-2b,6,val,val,de,de,einfach,"Das Gegenteil von ""einfach"" ist """,schwierig,0,0,21.375,23.0,1.625
gemma-2-2b,6,val,freq,de,de,einfach,"Das Gegenteil von ""einfach"" ist """,schwierig,0,0,21.375,21.0,-0.375
gemma-2-2b,6,freq,desc,de,de,einfach,"Das Gegenteil von ""einfach"" ist """,schwierig,0,4,21.375,22.0,0.625
gemma-2-2b,6,freq,val,de,de,einfach,"Das Gegenteil von ""einfach"" ist """,schwierig,0,1,21.375,21.125,-0.25
gemma-2-2b,6,freq,freq,de,de,einfach,"Das Gegenteil von ""einfach"" ist """,schwierig,0,2,21.375,22.125,0.75
gemma-2-2b,7,desc,desc,de,de,neu,"Das Gegenteil von ""neu"" ist """,alt,0,4,22.75,20.25,-2.5
gemma-2-2b,7,desc,val,de,de,neu,"Das Gegenteil von ""neu"" ist """,alt,0,3,22.75,19.625,-3.125
gemma-2-2b,7,desc,freq,de,de,neu,"Das Gegenteil von ""neu"" ist """,alt,0,2,22.75,18.125,-4.625
gemma-2-2b,7,val,desc,de,de,neu,"Das Gegenteil von ""neu"" ist """,alt,0,0,22.75,22.125,-0.625
gemma-2-2b,7,val,val,de,de,neu,"Das Gegenteil von ""neu"" ist """,alt,0,4,22.75,21.5,-1.25
gemma-2-2b,7,val,freq,de,de,neu,"Das Gegenteil von ""neu"" ist """,alt,0,3,22.75,18.25,-4.5
gemma-2-2b,7,freq,desc,de,de,neu,"Das Gegenteil von ""neu"" ist """,alt,0,9,22.75,20.125,-2.625
gemma-2-2b,7,freq,val,de,de,neu,"Das Gegenteil von ""neu"" ist """,alt,0,6,22.75,19.125,-3.625
gemma-2-2b,7,freq,freq,de,de,neu,"Das Gegenteil von ""neu"" ist """,alt,0,10,22.75,20.0,-2.75
gemma-2-2b,8,desc,desc,de,de,wahr,"Das Gegenteil von ""wahr"" ist """,falsch,0,0,18.25,19.25,1.0
gemma-2-2b,8,desc,val,de,de,wahr,"Das Gegenteil von ""wahr"" ist """,falsch,0,0,18.25,18.125,-0.125
gemma-2-2b,8,desc,freq,de,de,wahr,"Das Gegenteil von ""wahr"" ist """,falsch,0,0,18.25,15.375,-2.875
gemma-2-2b,8,val,desc,de,de,wahr,"Das Gegenteil von ""wahr"" ist """,falsch,0,0,18.25,18.25,0.0
gemma-2-2b,8,val,val,de,de,wahr,"Das Gegenteil von ""wahr"" ist """,falsch,0,0,18.25,20.375,2.125
gemma-2-2b,8,val,freq,de,de,wahr,"Das Gegenteil von ""wahr"" ist """,falsch,0,1,18.25,15.6875,-2.5625
gemma-2-2b,8,freq,desc,de,de,wahr,"Das Gegenteil von ""wahr"" ist """,falsch,0,0,18.25,17.875,-0.375
gemma-2-2b,8,freq,val,de,de,wahr,"Das Gegenteil von ""wahr"" ist """,falsch,0,0,18.25,17.5,-0.75
gemma-2-2b,8,freq,freq,de,de,wahr,"Das Gegenteil von ""wahr"" ist """,falsch,0,1,18.25,18.125,-0.125
gemma-2-2b,9,desc,desc,de,de,lebendig,"Das Gegenteil von ""lebendig"" ist """,tot,0,113,19.75,17.375,-2.375
gemma-2-2b,9,desc,val,de,de,lebendig,"Das Gegenteil von ""lebendig"" ist """,tot,0,100,19.75,16.125,-3.625
gemma-2-2b,9,desc,freq,de,de,lebendig,"Das Gegenteil von ""lebendig"" ist """,tot,0,1280,19.75,12.25,-7.5
gemma-2-2b,9,val,desc,de,de,lebendig,"Das Gegenteil von ""lebendig"" ist """,tot,0,20,19.75,19.25,-0.5
gemma-2-2b,9,val,val,de,de,lebendig,"Das Gegenteil von ""lebendig"" ist """,tot,0,57,19.75,19.0,-0.75
gemma-2-2b,9,val,freq,de,de,lebendig,"Das Gegenteil von ""lebendig"" ist """,tot,0,753,19.75,12.875,-6.875
gemma-2-2b,9,freq,desc,de,de,lebendig,"Das Gegenteil von ""lebendig"" ist """,tot,0,732,19.75,15.5,-4.25
gemma-2-2b,9,freq,val,de,de,lebendig,"Das Gegenteil von ""lebendig"" ist """,tot,0,670,19.75,13.625,-6.125
gemma-2-2b,9,freq,freq,de,de,lebendig,"Das Gegenteil von ""lebendig"" ist """,tot,0,759,19.75,15.5,-4.25
gemma-2-2b,10,desc,desc,de,de,voll,"Das Gegenteil von ""voll"" ist """,leer,0,4,20.625,20.125,-0.5
gemma-2-2b,10,desc,val,de,de,voll,"Das Gegenteil von ""voll"" ist """,leer,0,2,20.625,19.75,-0.875
gemma-2-2b,10,desc,freq,de,de,voll,"Das Gegenteil von ""voll"" ist """,leer,0,9,20.625,16.375,-4.25
gemma-2-2b,10,val,desc,de,de,voll,"Das Gegenteil von ""voll"" ist """,leer,0,1,20.625,22.25,1.625
gemma-2-2b,10,val,val,de,de,voll,"Das Gegenteil von ""voll"" ist """,leer,0,0,20.625,22.125,1.5
gemma-2-2b,10,val,freq,de,de,voll,"Das Gegenteil von ""voll"" ist """,leer,0,10,20.625,17.0,-3.625
gemma-2-2b,10,freq,desc,de,de,voll,"Das Gegenteil von ""voll"" ist """,leer,0,9,20.625,19.75,-0.875
gemma-2-2b,10,freq,val,de,de,voll,"Das Gegenteil von ""voll"" ist """,leer,0,6,20.625,19.125,-1.5
gemma-2-2b,10,freq,freq,de,de,voll,"Das Gegenteil von ""voll"" ist """,leer,0,9,20.625,19.875,-0.75
gemma-2-2b,11,desc,desc,de,de,hell,"Das Gegenteil von ""hell"" ist """,dunkel,0,1,21.5,19.875,-1.625
gemma-2-2b,11,desc,val,de,de,hell,"Das Gegenteil von ""hell"" ist """,dunkel,0,1,21.5,19.875,-1.625
gemma-2-2b,11,desc,freq,de,de,hell,"Das Gegenteil von ""hell"" ist """,dunkel,0,16,21.5,13.625,-7.875
gemma-2-2b,11,val,desc,de,de,hell,"Das Gegenteil von ""hell"" ist """,dunkel,0,0,21.5,21.25,-0.25
gemma-2-2b,11,val,val,de,de,hell,"Das Gegenteil von ""hell"" ist """,dunkel,0,1,21.5,22.0,0.5
gemma-2-2b,11,val,freq,de,de,hell,"Das Gegenteil von ""hell"" ist """,dunkel,0,33,21.5,13.125,-8.375
gemma-2-2b,11,freq,desc,de,de,hell,"Das Gegenteil von ""hell"" ist """,dunkel,0,1,21.5,19.75,-1.75
gemma-2-2b,11,freq,val,de,de,hell,"Das Gegenteil von ""hell"" ist """,dunkel,0,1,21.5,19.5,-2.0
gemma-2-2b,11,freq,freq,de,de,hell,"Das Gegenteil von ""hell"" ist """,dunkel,0,1,21.5,19.875,-1.625
gemma-2-2b,12,desc,desc,de,de,stark,"Das Gegenteil von ""stark"" ist """,schwach,0,0,20.875,22.0,1.125
gemma-2-2b,12,desc,val,de,de,stark,"Das Gegenteil von ""stark"" ist """,schwach,0,0,20.875,21.0,0.125
gemma-2-2b,12,desc,freq,de,de,stark,"Das Gegenteil von ""stark"" ist """,schwach,0,5,20.875,18.875,-2.0
gemma-2-2b,12,val,desc,de,de,stark,"Das Gegenteil von ""stark"" ist """,schwach,0,0,20.875,23.375,2.5
gemma-2-2b,12,val,val,de,de,stark,"Das Gegenteil von ""stark"" ist """,schwach,0,0,20.875,23.125,2.25
gemma-2-2b,12,val,freq,de,de,stark,"Das Gegenteil von ""stark"" ist """,schwach,0,1,20.875,20.125,-0.75
gemma-2-2b,12,freq,desc,de,de,stark,"Das Gegenteil von ""stark"" ist """,schwach,0,1,20.875,22.5,1.625
gemma-2-2b,12,freq,val,de,de,stark,"Das Gegenteil von ""stark"" ist """,schwach,0,1,20.875,21.5,0.625
gemma-2-2b,12,freq,freq,de,de,stark,"Das Gegenteil von ""stark"" ist """,schwach,0,1,20.875,22.625,1.75
gemma-2-2b,13,desc,desc,de,de,sauber,"Das Gegenteil von ""sauber"" ist """,schmutzig,0,0,20.875,21.875,1.0
gemma-2-2b,13,desc,val,de,de,sauber,"Das Gegenteil von ""sauber"" ist """,schmutzig,0,0,20.875,20.75,-0.125
gemma-2-2b,13,desc,freq,de,de,sauber,"Das Gegenteil von ""sauber"" ist """,schmutzig,0,2,20.875,19.25,-1.625
gemma-2-2b,13,val,desc,de,de,sauber,"Das Gegenteil von ""sauber"" ist """,schmutzig,0,0,20.875,23.125,2.25
gemma-2-2b,13,val,val,de,de,sauber,"Das Gegenteil von ""sauber"" ist """,schmutzig,0,0,20.875,23.0,2.125
gemma-2-2b,13,val,freq,de,de,sauber,"Das Gegenteil von ""sauber"" ist """,schmutzig,0,1,20.875,20.25,-0.625
gemma-2-2b,13,freq,desc,de,de,sauber,"Das Gegenteil von ""sauber"" ist """,schmutzig,0,1,20.875,22.375,1.5
gemma-2-2b,13,freq,val,de,de,sauber,"Das Gegenteil von ""sauber"" ist """,schmutzig,0,2,20.875,21.25,0.375
gemma-2-2b,13,freq,freq,de,de,sauber,"Das Gegenteil von ""sauber"" ist """,schmutzig,0,1,20.875,22.375,1.5
gemma-2-2b,14,desc,desc,de,de,offen,"Das Gegenteil von ""offen"" ist """,geschlossen,0,9,19.5,18.375,-1.125
gemma-2-2b,14,desc,val,de,de,offen,"Das Gegenteil von ""offen"" ist """,geschlossen,0,12,19.5,16.75,-2.75
gemma-2-2b,14,desc,freq,de,de,offen,"Das Gegenteil von ""offen"" ist """,geschlossen,0,19,19.5,14.9375,-4.5625
gemma-2-2b,14,val,desc,de,de,offen,"Das Gegenteil von ""offen"" ist """,geschlossen,0,10,19.5,19.0,-0.5
gemma-2-2b,14,val,val,de,de,offen,"Das Gegenteil von ""offen"" ist """,geschlossen,0,6,19.5,19.625,0.125
gemma-2-2b,14,val,freq,de,de,offen,"Das Gegenteil von ""offen"" ist """,geschlossen,0,22,19.5,16.25,-3.25
gemma-2-2b,14,freq,desc,de,de,offen,"Das Gegenteil von ""offen"" ist """,geschlossen,0,8,19.5,19.125,-0.375
gemma-2-2b,14,freq,val,de,de,offen,"Das Gegenteil von ""offen"" ist """,geschlossen,0,7,19.5,17.875,-1.625
gemma-2-2b,14,freq,freq,de,de,offen,"Das Gegenteil von ""offen"" ist """,geschlossen,0,8,19.5,19.125,-0.375
gemma-2-2b,15,desc,desc,de,de,reich,"Das Gegenteil von ""reich"" ist """,arm,0,7,20.375,18.125,-2.25
gemma-2-2b,15,desc,val,de,de,reich,"Das Gegenteil von ""reich"" ist """,arm,0,8,20.375,16.75,-3.625
gemma-2-2b,15,desc,freq,de,de,reich,"Das Gegenteil von ""reich"" ist """,arm,0,17,20.375,15.375,-5.0
gemma-2-2b,15,val,desc,de,de,reich,"Das Gegenteil von ""reich"" ist """,arm,0,0,20.375,20.875,0.5
gemma-2-2b,15,val,val,de,de,reich,"Das Gegenteil von ""reich"" ist """,arm,0,1,20.375,20.0,-0.375
gemma-2-2b,15,val,freq,de,de,reich,"Das Gegenteil von ""reich"" ist """,arm,0,3,20.375,17.5,-2.875
gemma-2-2b,15,freq,desc,de,de,reich,"Das Gegenteil von ""reich"" ist """,arm,0,53,20.375,17.0,-3.375
gemma-2-2b,15,freq,val,de,de,reich,"Das Gegenteil von ""reich"" ist """,arm,0,53,20.375,15.25,-5.125
gemma-2-2b,15,freq,freq,de,de,reich,"Das Gegenteil von ""reich"" ist """,arm,0,54,20.375,17.0,-3.375
gemma-2-2b,16,desc,desc,de,de,schön,"Das Gegenteil von ""schön"" ist """,hässlich,8,13,17.625,19.5,1.875
gemma-2-2b,16,desc,val,de,de,schön,"Das Gegenteil von ""schön"" ist """,hässlich,8,16,17.625,17.75,0.125
gemma-2-2b,16,desc,freq,de,de,schön,"Das Gegenteil von ""schön"" ist """,hässlich,8,56,17.625,16.25,-1.375
gemma-2-2b,16,val,desc,de,de,schön,"Das Gegenteil von ""schön"" ist """,hässlich,8,12,17.625,19.25,1.625
gemma-2-2b,16,val,val,de,de,schön,"Das Gegenteil von ""schön"" ist """,hässlich,8,25,17.625,19.5,1.875
gemma-2-2b,16,val,freq,de,de,schön,"Das Gegenteil von ""schön"" ist """,hässlich,8,60,17.625,16.125,-1.5
gemma-2-2b,16,freq,desc,de,de,schön,"Das Gegenteil von ""schön"" ist """,hässlich,8,17,17.625,19.625,2.0
gemma-2-2b,16,freq,val,de,de,schön,"Das Gegenteil von ""schön"" ist """,hässlich,8,37,17.625,17.25,-0.375
gemma-2-2b,16,freq,freq,de,de,schön,"Das Gegenteil von ""schön"" ist """,hässlich,8,17,17.625,19.5,1.875
gemma-2-2b,17,desc,desc,de,de,lang,"Das Gegenteil von ""lang"" ist """,kurz,0,1,22.625,23.25,0.625
gemma-2-2b,17,desc,val,de,de,lang,"Das Gegenteil von ""lang"" ist """,kurz,0,1,22.625,22.125,-0.5
gemma-2-2b,17,desc,freq,de,de,lang,"Das Gegenteil von ""lang"" ist """,kurz,0,3,22.625,18.75,-3.875
gemma-2-2b,17,val,desc,de,de,lang,"Das Gegenteil von ""lang"" ist """,kurz,0,0,22.625,24.25,1.625
gemma-2-2b,17,val,val,de,de,lang,"Das Gegenteil von ""lang"" ist """,kurz,0,1,22.625,23.875,1.25
gemma-2-2b,17,val,freq,de,de,lang,"Das Gegenteil von ""lang"" ist """,kurz,0,1,22.625,20.25,-2.375
gemma-2-2b,17,freq,desc,de,de,lang,"Das Gegenteil von ""lang"" ist """,kurz,0,0,22.625,23.625,1.0
gemma-2-2b,17,freq,val,de,de,lang,"Das Gegenteil von ""lang"" ist """,kurz,0,1,22.625,22.75,0.125
gemma-2-2b,17,freq,freq,de,de,lang,"Das Gegenteil von ""lang"" ist """,kurz,0,1,22.625,23.75,1.125
gemma-2-2b,18,desc,desc,de,de,breit,"Das Gegenteil von ""breit"" ist """,eng,12,94,14.25,15.375,1.125
gemma-2-2b,18,desc,val,de,de,breit,"Das Gegenteil von ""breit"" ist """,eng,12,176,14.25,13.25,-1.0
gemma-2-2b,18,desc,freq,de,de,breit,"Das Gegenteil von ""breit"" ist """,eng,12,75,14.25,13.875,-0.375
gemma-2-2b,18,val,desc,de,de,breit,"Das Gegenteil von ""breit"" ist """,eng,12,18,14.25,17.5,3.25
gemma-2-2b,18,val,val,de,de,breit,"Das Gegenteil von ""breit"" ist """,eng,12,87,14.25,16.0,1.75
gemma-2-2b,18,val,freq,de,de,breit,"Das Gegenteil von ""breit"" ist """,eng,12,20,14.25,15.5625,1.3125
gemma-2-2b,18,freq,desc,de,de,breit,"Das Gegenteil von ""breit"" ist """,eng,12,225,14.25,15.25,1.0
gemma-2-2b,18,freq,val,de,de,breit,"Das Gegenteil von ""breit"" ist """,eng,12,208,14.25,13.5625,-0.6875
gemma-2-2b,18,freq,freq,de,de,breit,"Das Gegenteil von ""breit"" ist """,eng,12,188,14.25,15.5,1.25
gemma-2-2b,19,desc,desc,de,de,hart,"Das Gegenteil von ""hart"" ist """,weich,0,1,20.75,20.0,-0.75
gemma-2-2b,19,desc,val,de,de,hart,"Das Gegenteil von ""hart"" ist """,weich,0,2,20.75,18.5,-2.25
gemma-2-2b,19,desc,freq,de,de,hart,"Das Gegenteil von ""hart"" ist """,weich,0,24,20.75,15.375,-5.375
gemma-2-2b,19,val,desc,de,de,hart,"Das Gegenteil von ""hart"" ist """,weich,0,0,20.75,21.0,0.25
gemma-2-2b,19,val,val,de,de,hart,"Das Gegenteil von ""hart"" ist """,weich,0,1,20.75,20.625,-0.125
gemma-2-2b,19,val,freq,de,de,hart,"Das Gegenteil von ""hart"" ist """,weich,0,10,20.75,16.875,-3.875
gemma-2-2b,19,freq,desc,de,de,hart,"Das Gegenteil von ""hart"" ist """,weich,0,1,20.75,20.125,-0.625
gemma-2-2b,19,freq,val,de,de,hart,"Das Gegenteil von ""hart"" ist """,weich,0,1,20.75,18.875,-1.875
gemma-2-2b,19,freq,freq,de,de,hart,"Das Gegenteil von ""hart"" ist """,weich,0,1,20.75,20.375,-0.375
gemma-2-2b,20,desc,desc,de,de,trocken,"Das Gegenteil von ""trocken"" ist """,nass,1,11,18.625,17.5,-1.125
gemma-2-2b,20,desc,val,de,de,trocken,"Das Gegenteil von ""trocken"" ist """,nass,1,8,18.625,16.75,-1.875
gemma-2-2b,20,desc,freq,de,de,trocken,"Das Gegenteil von ""trocken"" ist """,nass,1,48,18.625,13.75,-4.875
gemma-2-2b,20,val,desc,de,de,trocken,"Das Gegenteil von ""trocken"" ist """,nass,1,11,18.625,18.25,-0.375
gemma-2-2b,20,val,val,de,de,trocken,"Das Gegenteil von ""trocken"" ist """,nass,1,14,18.625,18.125,-0.5
gemma-2-2b,20,val,freq,de,de,trocken,"Das Gegenteil von ""trocken"" ist """,nass,1,183,18.625,12.625,-6.0
gemma-2-2b,20,freq,desc,de,de,trocken,"Das Gegenteil von ""trocken"" ist """,nass,1,205,18.625,14.75,-3.875
gemma-2-2b,20,freq,val,de,de,trocken,"Das Gegenteil von ""trocken"" ist """,nass,1,176,18.625,12.6875,-5.9375
gemma-2-2b,20,freq,freq,de,de,trocken,"Das Gegenteil von ""trocken"" ist """,nass,1,179,18.625,14.875,-3.75
gemma-2-2b,21,desc,desc,de,de,laut,"Das Gegenteil von ""laut"" ist """,leise,0,19,19.125,16.75,-2.375
gemma-2-2b,21,desc,val,de,de,laut,"Das Gegenteil von ""laut"" ist """,leise,0,14,19.125,15.5625,-3.5625
gemma-2-2b,21,desc,freq,de,de,laut,"Das Gegenteil von ""laut"" ist """,leise,0,26,19.125,14.25,-4.875
gemma-2-2b,21,val,desc,de,de,laut,"Das Gegenteil von ""laut"" ist """,leise,0,1,19.125,20.125,1.0
gemma-2-2b,21,val,val,de,de,laut,"Das Gegenteil von ""laut"" ist """,leise,0,4,19.125,18.625,-0.5
gemma-2-2b,21,val,freq,de,de,laut,"Das Gegenteil von ""laut"" ist """,leise,0,3,19.125,16.75,-2.375
gemma-2-2b,21,freq,desc,de,de,laut,"Das Gegenteil von ""laut"" ist """,leise,0,15,19.125,17.625,-1.5
gemma-2-2b,21,freq,val,de,de,laut,"Das Gegenteil von ""laut"" ist """,leise,0,17,19.125,15.9375,-3.1875
gemma-2-2b,21,freq,freq,de,de,laut,"Das Gegenteil von ""laut"" ist """,leise,0,18,19.125,17.375,-1.75
gemma-2-2b,22,desc,desc,de,de,früh,"Das Gegenteil von ""früh"" ist """,spät,0,7,19.125,18.125,-1.0
gemma-2-2b,22,desc,val,de,de,früh,"Das Gegenteil von ""früh"" ist """,spät,0,7,19.125,16.375,-2.75
gemma-2-2b,22,desc,freq,de,de,früh,"Das Gegenteil von ""früh"" ist """,spät,0,2,19.125,16.5,-2.625
gemma-2-2b,22,val,desc,de,de,früh,"Das Gegenteil von ""früh"" ist """,spät,0,2,19.125,20.0,0.875
gemma-2-2b,22,val,val,de,de,früh,"Das Gegenteil von ""früh"" ist """,spät,0,5,19.125,19.625,0.5
gemma-2-2b,22,val,freq,de,de,früh,"Das Gegenteil von ""früh"" ist """,spät,0,2,19.125,17.25,-1.875
gemma-2-2b,22,freq,desc,de,de,früh,"Das Gegenteil von ""früh"" ist """,spät,0,11,19.125,18.25,-0.875
gemma-2-2b,22,freq,val,de,de,früh,"Das Gegenteil von ""früh"" ist """,spät,0,12,19.125,16.5,-2.625
gemma-2-2b,22,freq,freq,de,de,früh,"Das Gegenteil von ""früh"" ist """,spät,0,11,19.125,18.25,-0.875
gemma-2-2b,23,desc,desc,de,de,nah,"Das Gegenteil von ""nah"" ist """,fern,0,1,23.0,21.875,-1.125
gemma-2-2b,23,desc,val,de,de,nah,"Das Gegenteil von ""nah"" ist """,fern,0,2,23.0,21.125,-1.875
gemma-2-2b,23,desc,freq,de,de,nah,"Das Gegenteil von ""nah"" ist """,fern,0,15,23.0,18.0,-5.0
gemma-2-2b,23,val,desc,de,de,nah,"Das Gegenteil von ""nah"" ist """,fern,0,0,23.0,23.25,0.25
gemma-2-2b,23,val,val,de,de,nah,"Das Gegenteil von ""nah"" ist """,fern,0,1,23.0,23.25,0.25
